term,n,freq,doc_freq,PMI,LRent,in_reference,status
tử Việt Nam,3,7,2,8.332,7.489,False,new
đi phần nào,3,5,4,8.332,9.713,False,new
khép lại một,3,4,4,8.332,8.254,False,new
về mối quan,3,3,3,8.332,9.143,False,new
cung cấp giải,3,3,3,8.332,8.012,False,new
tỷ phú người,3,3,2,8.332,9.589,False,new
tiếp tục được,3,38,26,8.331,10.478,False,new
khi chứng kiến,3,6,6,8.331,9.284,False,new
những lời lẽ,3,3,3,8.331,8.717,False,new
smartphone tốt nhất,3,3,2,8.331,8.239,False,new
khoa học công,3,16,10,8.33,6.578,False,new
cơ sở để,3,13,11,8.33,10.142,False,new
chỉ dựa trên,3,5,5,8.329,10.218,False,new
chiếu mạng có,3,3,3,8.329,7.843,False,new
sự cố đáng,3,3,2,8.328,8.557,False,new
dạng các loại,3,3,3,8.328,7.059,False,new
nghệ màn hình,3,12,6,8.327,6.463,False,new
Theo thông tin,3,6,6,8.327,10.622,False,new
nghệ kiến tạo,3,10,3,8.326,5.567,False,new
các mạng xã,3,8,6,8.326,6.674,False,new
khác biệt giúp,3,3,3,8.326,9.985,False,new
ăn lương có,3,3,2,8.326,8.855,False,new
chúng ta chưa,3,5,5,8.325,8.997,False,new
"thực, bạn có",3,3,3,8.325,7.008,False,new
của ô tô,3,3,3,8.325,10.784,False,new
phẩm dịch vụ,3,6,4,8.324,6.274,False,new
tất cả thông,3,4,3,8.324,7.741,False,new
con số ấn,3,6,5,8.323,6.671,False,new
quen thuộc trong,3,3,3,8.323,8.094,False,new
đang phát triển,3,14,11,8.322,9.676,False,new
ở tất cả,3,7,7,8.322,11.026,False,new
tiêu cực tới,3,3,3,8.322,9.075,False,new
thủ cùng phân,3,3,3,8.322,5.842,False,new
trường quốc tế,3,8,7,8.321,7.908,False,new
năm đầy thách,3,3,2,8.321,7.787,False,new
về khả năng,3,18,16,8.32,10.928,False,new
khán giả có,3,8,8,8.32,8.616,False,new
nối với nhau,3,3,3,8.32,5.651,False,new
"cạnh đó, ông",3,3,3,8.32,7.643,False,new
vụ mua lại,3,5,4,8.319,7.765,False,new
nguồn vốn cho,3,4,3,8.319,9.5,False,new
thể nhận ra.,3,3,3,8.319,6.205,False,new
đang ở giai,3,3,3,8.319,5.949,False,new
phục vụ người,3,13,12,8.318,8.897,False,new
hút sự quan,3,7,7,8.318,4.998,False,new
còn nổi tiếng,3,3,3,8.318,9.571,False,new
đóng góp một,3,3,2,8.318,9.918,False,new
những khán giả,3,5,5,8.317,9.61,False,new
phương diện sự,3,4,2,8.317,8.808,False,new
thi đánh giá,3,10,2,8.316,8.351,False,new
trang bị bộ,3,8,8,8.316,8.11,False,new
trong suốt quá,3,7,7,8.316,10.452,False,new
sẽ thu hút,3,5,5,8.316,9.476,False,new
để kịp thời,3,3,3,8.316,9.313,False,new
được nâng cấp,3,14,13,8.315,10.81,False,new
chứ không chỉ,3,9,7,8.315,9.127,False,new
khai thực hiện,3,6,4,8.315,7.981,False,new
trì sự tăng,3,3,3,8.315,5.526,False,new
lý theo quy,3,3,3,8.315,5.303,False,new
bằng cách nào,3,3,3,8.315,9.731,False,new
nội dung của,3,9,5,8.314,10.9,False,new
vào năm 2018.,3,6,4,8.314,9.254,False,new
nam Việt Nam,3,4,3,8.314,9.354,False,new
ở nước ngoài,3,7,7,8.313,11.09,False,new
các phần mềm,3,6,6,8.313,9.036,False,new
triển lãm công,3,4,4,8.313,5.509,False,new
Trong cả lĩnh,3,3,3,8.313,6.744,False,new
nhập khẩu và,3,3,3,8.313,10.356,False,new
cuối cùng họ,3,4,3,8.312,8.923,False,new
lực từ phía,3,3,3,8.312,6.783,False,new
thường niên của,3,5,5,8.311,10.877,False,new
xác định lại,3,5,4,8.311,8.8,False,new
dự án chưa,3,3,3,8.311,8.76,False,new
giải pháp ứng,3,3,3,8.311,7.936,False,new
mùa đông và,3,3,3,8.311,10.783,False,new
"Ngoài ra, người",3,3,3,8.311,10.343,False,new
đã chứng kiến,3,10,9,8.31,10.165,False,new
"Tuy nhiên, chỉ",3,3,3,8.31,10.374,False,new
an toàn thực,3,3,2,8.31,7.61,False,new
nước vẫn luôn,3,3,3,8.31,9.112,False,new
"lần, trong khi",3,4,4,8.309,8.262,False,new
dịch vụ tài,3,3,3,8.309,7.296,False,new
định dựa trên,3,3,3,8.309,8.37,False,new
thời lượng sử,3,12,7,8.308,5.948,False,new
đầy năng lượng,3,5,3,8.308,9.843,False,new
nên thông minh,3,3,3,8.308,8.557,False,new
có tùy chọn,3,3,3,8.308,10.608,False,new
hứng khởi và,3,3,3,8.308,8.399,False,new
vẻ đẹp của,3,8,8,8.307,8.872,False,new
chi tiết về,3,4,3,8.307,10.556,False,new
"từ lúc này,",3,3,3,8.307,10.857,False,new
thời gian gặp,3,3,3,8.307,8.258,False,new
"doanh nghiệp, sản",3,3,3,8.307,6.01,False,new
chia sẻ của,3,13,12,8.306,11.064,False,new
người yêu thích,3,5,5,8.306,9.166,False,new
sao cho phù,3,3,3,8.306,4.452,False,new
về cho WeChoice,3,3,3,8.306,6.873,False,new
tác phẩm điện,3,8,6,8.305,6.995,False,new
và Thái Lan,3,7,5,8.305,11.028,False,new
hướng sử dụng,3,5,4,8.305,9.315,False,new
hình ảnh chụp,3,3,3,8.305,7.243,False,new
quyết các vấn,3,12,9,8.304,5.883,False,new
cung cấp cho,3,12,12,8.304,9.262,False,new
trình lịch sử,3,3,3,8.304,4.63,False,new
chiếc máy ảnh,3,6,3,8.303,8.536,False,new
tạo xã hội,3,4,3,8.303,9.304,False,new
nhu cầu đầu,3,4,4,8.303,7.604,False,new
với mọi người.,3,4,4,8.303,10.021,False,new
vào cuối tháng,3,10,9,8.302,10.584,False,new
cách sử dụng,3,10,9,8.302,9.357,False,new
gia Đông Nam,3,3,3,8.302,8.126,False,new
sống kinh tế,3,3,3,8.302,8.563,False,new
trong quá trình,3,47,41,8.301,11.503,False,new
quốc gia do,3,8,8,8.301,10.081,False,new
đã mở rộng,3,5,5,8.301,10.528,False,new
gọi mọi người,3,6,6,8.3,8.698,False,new
khí hậu tại,3,4,4,8.3,8.317,False,new
vũ cho đội,3,3,2,8.3,6.877,False,new
trực tiếp lên,3,3,2,8.3,9.757,False,new
chú ý của,3,23,21,8.299,9.899,False,new
của vui chơi,3,8,4,8.299,11.191,False,new
trình mang sân,3,4,4,8.299,6.176,False,new
thế giới World,3,3,2,8.299,6.923,False,new
lợi nhuận năm,3,3,3,8.299,9.407,False,new
Ngay từ khi,3,7,6,8.298,10.07,False,new
lượng thí sinh,3,5,4,8.298,7.979,False,new
giác như đang,3,4,3,8.298,6.355,False,new
những xu hướng,3,4,4,8.298,9.001,False,new
điều tốt đẹp,3,3,3,8.298,9.495,False,new
kế hoạch năm,3,8,7,8.297,7.49,False,new
công bố dòng,3,5,4,8.296,9.18,False,new
cung cấp nhưng,3,3,3,8.296,9.172,False,new
và giảm thiểu,3,3,3,8.296,10.843,False,new
một bức ảnh,3,8,7,8.295,9.439,False,new
triển toàn diện,3,4,3,8.295,6.41,False,new
thưởng chính thức,3,4,4,8.295,6.683,False,new
thu hút trên,3,3,2,8.295,9.146,False,new
dùng trên khắp,3,3,3,8.295,4.929,False,new
bối cảnh của,3,3,3,8.295,8.771,False,new
một cái tên,3,13,11,8.294,9.722,False,new
trang bị hệ,3,8,6,8.294,6.991,False,new
sử dụng đồ,3,3,3,8.294,8.629,False,new
đó góp phần,3,3,2,8.294,9.168,False,new
đi sinh mạng,3,4,3,8.293,8.691,False,new
Chúng ta cũng,3,3,3,8.293,8.916,False,new
và nhanh chóng,3,3,3,8.293,11.05,False,new
giá phát điện,3,15,2,8.292,7.395,False,new
một thông điệp,3,5,5,8.292,8.558,False,new
trình nghệ thuật,3,4,4,8.292,7.64,False,new
trở nên khó,3,3,3,8.292,8.132,False,new
trở nên nổi,3,3,3,8.292,7.024,False,new
với đặc trưng,3,3,3,8.292,7.907,False,new
loạt sản phẩm,3,6,6,8.291,7.672,False,new
ngân đầu tư,3,3,2,8.291,8.526,False,new
những vi xử,3,3,3,8.291,6.262,False,new
với tỷ lệ,3,8,6,8.29,10.306,False,new
"đầu năm 2022,",3,6,3,8.29,8.456,False,new
chỉ giới hạn,3,4,4,8.29,8.363,False,new
bộ phim thứ,3,4,4,8.29,9.131,False,new
dấu lần đầu,3,3,3,8.29,6.559,False,new
vàng trong nước,3,9,3,8.289,8.132,False,new
sức khỏe là,3,6,6,8.289,10.113,False,new
trong khu vực,3,14,14,8.288,11.435,False,new
Có rất nhiều,3,7,7,8.288,10.457,False,new
hội và Nhân,3,6,4,8.288,5.45,False,new
nhiều tiềm năng,3,3,3,8.288,9.892,False,new
thời gian đủ,3,3,3,8.288,8.897,False,new
học hỏi kinh,3,3,3,8.288,6.594,False,new
tiếp cận đến,3,3,2,8.287,10.026,False,new
ngân hàng tiếp,3,3,3,8.287,6.92,False,new
Một điểm đáng,3,3,3,8.287,9.43,False,new
đánh giá năng,3,11,2,8.286,9.595,False,new
để vượt qua,3,9,7,8.286,11.512,False,new
thay vì chỉ,3,8,8,8.286,9.477,False,new
đó tập trung,3,4,3,8.286,7.657,False,new
ít doanh nghiệp,3,4,3,8.285,9.007,False,new
giá trị cổ,3,3,3,8.285,6.633,False,new
vực tiếp tục,3,3,3,8.285,5.929,False,new
điểm lý tưởng,3,3,3,8.285,8.671,False,new
hoạt động văn,3,3,2,8.285,7.691,False,new
phần nâng cao,3,3,3,8.285,8.528,False,new
Những hình ảnh,3,6,6,8.284,9.867,False,new
sinh đạt mức,3,5,2,8.284,7.862,False,new
sử dụng vốn,3,3,3,8.284,8.589,False,new
cách trung tâm,3,3,2,8.284,8.491,False,new
vực quan trọng,3,3,3,8.284,4.967,False,new
Sau khi tốt,3,5,5,8.283,8.838,False,new
những điều phi,3,5,4,8.283,7.35,False,new
chúng ta có,3,61,45,8.282,9.683,False,new
chứng minh được,3,7,7,8.282,10.23,False,new
Chúng tôi sẽ,3,5,5,8.282,9.409,False,new
đạt mức cao,3,4,4,8.282,9.028,False,new
lý vận hành,3,3,2,8.282,7.498,False,new
qua chương trình,3,3,3,8.282,9.114,False,new
mạnh mẽ để,3,3,3,8.282,10.083,False,new
sang thị trường,3,3,3,8.282,9.427,False,new
thị trường sang,3,3,3,8.282,8.804,False,new
bình chọn nhiều,3,6,6,8.281,9.833,False,new
của riêng mình.,3,6,6,8.281,11.376,False,new
thưởng dành cho,3,5,2,8.281,7.067,False,new
giải thưởng quan,3,5,5,8.281,8.049,False,new
thống chính trị,3,4,3,8.28,6.095,False,new
trị giá tỷ,3,5,5,8.279,4.967,False,new
hoàn toàn so,3,3,3,8.279,5.597,False,new
nhuận của Samsung,3,5,3,8.278,4.757,False,new
sự kiện bóng,3,5,2,8.277,8.265,False,new
việc bình thường,3,3,2,8.277,8.399,False,new
lại phía sau,3,3,3,8.277,8.869,False,new
suốt năm vừa,3,3,3,8.277,6.634,False,new
trung vào phân,3,7,5,8.276,6.309,False,new
cần tiếp tục,3,4,3,8.276,9.466,False,new
của Bộ Tài,3,3,2,8.276,9.355,False,new
cầu thủ xuất,3,4,4,8.275,6.673,False,new
sẽ lựa chọn,3,4,4,8.275,10.68,False,new
thưởng sáng tạo,3,3,2,8.275,5.843,False,new
hiện đại hóa,3,4,4,8.274,8.548,False,new
được phổ biến,3,3,3,8.274,9.935,False,new
thế nào để,3,26,21,8.273,10.156,False,new
thông tin về,3,22,22,8.273,10.864,False,new
ở Việt Nam.,3,9,9,8.273,10.778,False,new
áp dụng tại,3,6,6,8.273,9.707,False,new
vào năm 2021.,3,5,5,8.273,9.412,False,new
mắt vào cuối,3,4,3,8.273,4.148,False,new
ảnh hưởng tiêu,3,3,3,8.273,7.328,False,new
phần trình diễn,3,12,9,8.272,7.735,False,new
mua sản phẩm,3,9,9,8.272,9.719,False,new
"các em, một",3,5,3,8.272,10.634,False,new
hoạch kết hợp,3,3,3,8.272,5.017,False,new
các nghệ sĩ,3,18,9,8.271,9.864,False,new
giải pháp giúp,3,3,3,8.271,9.366,False,new
nâng cấp hình,3,3,3,8.271,9.287,False,new
mới xuất sắc,3,9,2,8.27,9.708,False,new
chứng kiến nhiều,3,5,4,8.27,9.737,False,new
được chụp bởi,3,4,2,8.27,10.483,False,new
câu nói mà,3,3,3,8.27,9.002,False,new
kết quả đáng,3,3,3,8.27,8.876,False,new
các mẫu xe,3,21,12,8.269,10.205,False,new
ảnh hưởng từ,3,11,8,8.269,9.096,False,new
phải thay đổi,3,7,7,8.269,8.842,False,new
nghiêm trọng trong,3,3,3,8.269,8.726,False,new
nhiều hơn nữa.,3,3,3,8.269,8.662,False,new
gia cơ sở,3,6,6,8.268,5.496,False,new
tái sinh lại,3,3,3,8.268,9.119,False,new
ra lựa chọn,3,3,3,8.268,9.246,False,new
các đối thủ,3,25,17,8.267,9.774,False,new
với kế hoạch,3,11,5,8.267,10.095,False,new
bị bộ xử,3,3,3,8.267,5.328,False,new
chất lượng phim,3,3,3,8.267,9.475,False,new
bản thân phải,3,5,5,8.266,9.535,False,new
cao chưa từng,3,3,3,8.266,9.716,False,new
khả năng tăng,3,8,6,8.265,7.789,False,new
"biết, đây là",3,7,7,8.265,7.076,False,new
vị trí số,3,6,6,8.265,9.309,False,new
giá trị toàn,3,6,4,8.265,8.151,False,new
chỉ ảnh hưởng,3,6,5,8.265,8.769,False,new
diễn xuất sắc,3,6,4,8.265,8.599,False,new
đồ chơi đã,3,6,5,8.265,9.593,False,new
mà họ muốn,3,5,5,8.265,10.92,False,new
trình tư vấn,3,3,2,8.265,5.243,False,new
tham gia trực,3,3,3,8.265,6.466,False,new
cấp giải pháp,3,3,3,8.265,7.773,False,new
nhiều cổng kết,3,3,3,8.265,7.891,False,new
sở thích của,3,15,12,8.263,9.911,False,new
với đầy đủ,3,6,6,8.263,10.189,False,new
dấu ấn với,3,4,4,8.263,8.445,False,new
thiết kế màn,3,4,4,8.263,6.839,False,new
kế để chống,3,4,4,8.263,5.877,False,new
dịch vụ tư,3,3,2,8.263,8.81,False,new
vai trò trong,3,3,3,8.263,8.432,False,new
các dịch vụ,3,27,22,8.261,10.294,False,new
tỷ đồng so,3,6,4,8.261,4.975,False,new
du khách đến,3,4,4,8.261,9.655,False,new
tục đối mặt,3,3,3,8.261,5.615,False,new
một con robot,3,3,3,8.261,8.468,False,new
luôn dẫn đầu,3,3,3,8.261,8.561,False,new
Hàn Quốc và,3,10,9,8.26,10.856,False,new
người chiến thắng,3,7,7,8.26,9.054,False,new
thống thông tin,3,5,4,8.26,6.508,False,new
trực tiếp tới,3,3,3,8.26,10.204,False,new
thể hiện cam,3,3,3,8.26,3.623,False,new
tình hình sức,3,4,2,8.259,8.305,False,new
ở mọi nơi,3,3,3,8.259,10.431,False,new
vợ anh là,3,3,3,8.259,9.422,False,new
đốc công nghệ,3,9,7,8.258,5.893,False,new
theo kịp với,3,4,4,8.258,11.1,False,new
chúng ta đều,3,4,4,8.258,9.059,False,new
công nghệ in,3,4,2,8.258,8.953,False,new
nên kỳ tích,3,3,3,8.258,7.861,False,new
tổng số triệu,3,3,3,8.258,8.771,False,new
một chiếc smartphone,3,10,8,8.257,9.325,False,new
xã hội này,3,8,5,8.257,7.83,False,new
mà mình yêu,3,5,4,8.257,8.874,False,new
các cải tiến,3,4,3,8.257,9.051,False,new
thể thử sức,3,3,3,8.257,5.916,False,new
có thể ngắm,3,6,6,8.256,8.129,False,new
đàn công nghệ,3,5,5,8.256,7.447,False,new
thông minh nhân,3,4,4,8.256,9.703,False,new
máy bay không,3,4,3,8.256,9.391,False,new
này. Sau khi,3,3,3,8.256,10.615,False,new
trước. Đây là,3,3,3,8.256,8.213,False,new
ai khác chính,3,3,3,8.256,7.715,False,new
tỷ đồng mỗi,3,3,3,8.256,8.765,False,new
"và ngoài nước,",3,3,3,8.256,11.354,False,new
chia sẻ từ,3,3,3,8.256,10.583,False,new
Apple đã bỏ,3,3,2,8.256,8.727,False,new
chiều nay các,3,3,2,8.256,9.115,False,new
khách mời của,3,7,6,8.255,10.603,False,new
công nghệ mới.,3,6,6,8.255,9.419,False,new
những phương pháp,3,5,5,8.255,9.54,False,new
đầu tư kỹ,3,4,3,8.255,6.957,False,new
nhưng mọi chuyện,3,3,3,8.255,10.837,False,new
"Trong phần này,",3,3,2,8.255,10.934,False,new
sẽ được đắm,3,3,3,8.255,7.329,False,new
mua lại cổ,3,3,3,8.255,7.205,False,new
lần lượt là,3,11,11,8.254,10.527,False,new
cầu thủ đang,3,4,4,8.254,8.059,False,new
công khai minh,3,3,2,8.254,9.484,False,new
"kỳ thi này,",3,3,3,8.254,8.982,False,new
"chỉ ra rằng,",3,3,3,8.254,8.891,False,new
anh hùng và,3,3,3,8.254,11.501,False,new
được điều chỉnh,3,11,10,8.253,9.807,False,new
đáng mừng là,3,4,4,8.253,10.572,False,new
thời gian chuẩn,3,4,4,8.253,8.053,False,new
năm vừa rồi,3,3,3,8.253,9.199,False,new
đang góp phần,3,3,3,8.253,10.218,False,new
có tiềm năng,3,10,10,8.252,10.928,False,new
tôi biết mình,3,5,5,8.252,8.51,False,new
thị trường Thái,3,3,3,8.252,6.745,False,new
giới. Với những,3,3,3,8.252,5.786,False,new
các chuyên gia,3,43,34,8.251,10.263,False,new
cầu thủ này,3,9,7,8.251,7.548,False,new
công tác quản,3,7,6,8.251,6.365,False,new
cung cấp sản,3,4,4,8.251,5.899,False,new
tháng hoặc tháng,3,4,3,8.251,8.928,False,new
đã khẳng định,3,6,6,8.25,11.418,False,new
vô cùng tự,3,4,4,8.25,9.098,False,new
tạo nên bởi,3,4,3,8.25,8.854,False,new
thiệu sản phẩm,3,3,3,8.25,5.214,False,new
những khách mời,3,3,3,8.25,8.557,False,new
chính xuất sắc,3,10,5,8.249,9.49,False,new
tích hợp hệ,3,6,5,8.249,7.049,False,new
sẽ đem tới,3,5,5,8.249,11.22,False,new
"con người, cho",3,3,3,8.249,9.956,False,new
Bạn có thể,3,33,27,8.248,9.903,False,new
độc lập với,3,5,5,8.248,10.325,False,new
"Tuy nhiên, sự",3,5,5,8.248,10.774,False,new
tính năng hữu,3,3,3,8.248,8.704,False,new
thiết kế sân,3,3,2,8.248,7.584,False,new
thể thao tác,3,3,3,8.247,6.29,False,new
vinh những câu,3,3,3,8.247,4.314,False,new
với trước đây.,3,5,5,8.246,9.951,False,new
lộ rất nhiều,3,4,4,8.246,8.1,False,new
dữ liệu được,3,4,4,8.246,10.009,False,new
thiệu rất nhiều,3,4,2,8.246,5.495,False,new
có cải thiện,3,3,3,8.246,9.937,False,new
phân khúc được,3,3,3,8.246,10.193,False,new
có cơ hội,3,61,48,8.245,10.868,False,new
doanh số smartphone,3,6,4,8.245,8.566,False,new
Các hoạt động,3,5,5,8.245,10.809,False,new
đang tập trung,3,4,4,8.245,8.707,False,new
thiết kế nổi,3,3,3,8.245,6.718,False,new
với cùng kỳ,3,51,28,8.244,9.844,False,new
về khí hậu,3,4,4,8.244,9.999,False,new
cũng lựa chọn,3,3,3,8.244,10.955,False,new
áp dụng cho,3,13,11,8.243,9.642,False,new
trên câu chuyện,3,4,4,8.243,10.552,False,new
Bạn sẽ cần,3,3,3,8.243,9.21,False,new
một sân chơi,3,10,10,8.242,9.513,False,new
thời kỳ đại,3,6,3,8.242,7.779,False,new
ảnh hưởng toàn,3,3,3,8.242,7.55,False,new
trang bị đầy,3,3,3,8.242,8.177,False,new
hướng đến mục,3,6,4,8.241,7.007,False,new
tư duy khi,3,4,2,8.241,7.646,False,new
trải nghiệm hình,3,3,3,8.241,9.269,False,new
án sử dụng,3,5,3,8.24,7.254,False,new
hái được thành,3,3,2,8.24,5.226,False,new
ấn tượng trên,3,3,3,8.24,9.101,False,new
con số kỷ,3,3,3,8.239,7.196,False,new
bảo mật của,3,5,5,8.238,9.937,False,new
được tiết lộ,3,3,3,8.238,9.653,False,new
nước chủ nhà,3,8,5,8.237,8.891,False,new
đầu tiên kể,3,5,4,8.237,7.777,False,new
pháp tài chính,3,4,4,8.237,6.407,False,new
những game thủ,3,3,3,8.237,9.405,False,new
hiểu hơn về,3,8,8,8.236,9.403,False,new
công bố báo,3,6,6,8.236,9.194,False,new
Bên cạnh các,3,7,6,8.235,10.605,False,new
ở chế độ,3,4,4,8.235,11.149,False,new
ảnh hưởng rất,3,4,4,8.235,7.577,False,new
sức khỏe cho,3,3,3,8.235,9.549,False,new
được đóng góp,3,3,3,8.235,8.353,False,new
cho sức khỏe,3,3,2,8.235,10.105,False,new
và xứng đáng,3,3,3,8.234,11.104,False,new
thức thông báo,3,3,3,8.234,6.299,False,new
lên trao giải,3,3,3,8.234,9.517,False,new
đầu tư vào,3,47,29,8.233,9.821,False,new
quốc gia khác,3,9,9,8.233,8.885,False,new
những nhu cầu,3,8,7,8.232,9.436,False,new
thi quan trọng,3,7,6,8.232,7.865,False,new
gần tỷ đồng,3,4,3,8.232,9.621,False,new
được bố mẹ,3,3,3,8.232,10.06,False,new
thể dục thể,3,13,7,8.231,7.784,False,new
cảm thấy mình,3,5,4,8.231,9.54,False,new
"thời gian này,",3,5,4,8.231,9.496,False,new
vô tình bị,3,3,3,8.231,10.674,False,new
chất lượng điều,3,5,2,8.23,8.473,False,new
đã kết hôn,3,3,3,8.23,9.625,False,new
điện tử hàng,3,3,3,8.23,9.661,False,new
đã vượt qua,3,13,13,8.229,11.416,False,new
quy định tại,3,9,7,8.229,9.734,False,new
những dấu hiệu,3,9,9,8.229,9.403,False,new
Hàn Quốc trong,3,6,4,8.229,8.952,False,new
vô cùng mạnh,3,3,3,8.229,8.378,False,new
xử lý hình,3,3,3,8.229,8.426,False,new
không chia sẻ,3,5,5,8.228,9.837,False,new
gắng tạo ra,3,3,3,8.228,5.113,False,new
hỗ trợ về,3,3,3,8.228,10.166,False,new
ngày thi đấu,3,6,3,8.227,9.114,False,new
giúp giải quyết,3,4,4,8.227,7.675,False,new
thường nhìn lại,3,3,3,8.227,10.033,False,new
"của khách hàng,",3,8,8,8.226,10.617,False,new
nửa đầu năm,3,6,6,8.225,8.32,False,new
lâu dài và,3,3,3,8.225,10.666,False,new
sự hiểu biết,3,3,3,8.225,9.43,False,new
về câu chuyện,3,4,4,8.224,10.318,False,new
tới là gì?,3,3,3,8.224,8.0,False,new
tăng cường để,3,3,2,8.224,10.601,False,new
đã quyết định,3,23,21,8.223,11.418,False,new
chưa thực sự,3,19,18,8.223,9.919,False,new
Điểm chung của,3,4,4,8.223,10.584,False,new
toàn hệ thống,3,4,2,8.223,8.854,False,new
một xu hướng,3,4,4,8.223,9.048,False,new
"Ngoài ra, không",3,3,3,8.223,10.075,False,new
với tình trạng,3,5,4,8.222,9.83,False,new
giải pháp sáng,3,3,3,8.222,8.124,False,new
nề nhất của,3,3,3,8.222,6.54,False,new
phải xác thực,3,4,2,8.221,7.648,False,new
chưa nghĩ đến,3,3,2,8.221,10.238,False,new
nhà bị phá,3,5,4,8.22,8.763,False,new
đốc công ty,3,4,4,8.22,5.625,False,new
thể tái sử,3,3,2,8.22,3.734,False,new
điểm sàn các,3,10,2,8.219,9.878,False,new
đã dự đoán,3,7,7,8.219,9.96,False,new
cho điện thoại,3,6,4,8.219,10.561,False,new
nghiệm sử dụng,3,5,4,8.219,6.818,False,new
